Timestamp, COUNTER_MEMS, INTERPOLATED_MEMS, Q0, Q1, Q2, Q3, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ
1572913276.7332, 52, 0, 0.438199, -0.525757, -0.446594, -0.576294, 0.990249, 0.056641, 0.047852, -74.918746, -71.628901, 62.507057
1572913276.7489, 53, 0, 0.438298, -0.525757, -0.446655, -0.576172, 0.988296, 0.049317, 0.041993, -75.666438, -74.320592, 62.507057
1572913276.7645, 54, 0, 0.438418, -0.525635, -0.446838, -0.57605, 0.996109, 0.056153, 0.038575, -77.161822, -72.675669, 63.852903
1572913276.78, 55, 0, 0.438559, -0.525696, -0.447021, -0.575745, 0.988296, 0.049317, 0.041993, -75.666438, -74.320592, 62.507057
1572913276.7955, 56, 0, 0.438675, -0.525696, -0.447144, -0.575562, 0.996109, 0.056153, 0.038575, -77.161822, -72.675669, 63.852903
1572913276.811, 57, 0, 0.438717, -0.525757, -0.447266, -0.575378, 0.993668, 0.042481, 0.041016, -75.516899, -74.171054, 63.852903
1572913276.8266, 58, 0, 0.43868, -0.525818, -0.447388, -0.575256, 0.988296, 0.046876, 0.036133, -76.264591, -74.47013, 63.105211
1572913276.8421, 59, 0, 0.438635, -0.525818, -0.44751, -0.575195, 0.993668, 0.042481, 0.041016, -75.516899, -74.171054, 63.852903
1572913276.8576, 60, 0, 0.438708, -0.525757, -0.44751, -0.575195, 0.988296, 0.046876, 0.036133, -76.264591, -74.47013, 63.105211
1572913276.8732, 61, 0, 0.438806, -0.525757, -0.447571, -0.575073, 0.969741, 0.062989, 0.032715, -75.068284, -72.675669, 62.058442
1572913276.8889, 62, 0, 0.43889, -0.525635, -0.447632, -0.575073, 0.988785, 0.06006, 0.041993, -75.367361, -73.5729, 62.955673
1572913276.9046, 63, 0, 0.438988, -0.525635, -0.447693, -0.574951, 0.969741, 0.062989, 0.032715, -77.161822, -74.47013, 62.806134
1572913276.9203, 0, 0, 0.439075, -0.525696, -0.447693, -0.574829, 0.988785, 0.06006, 0.041993, -75.666438, -72.077516, 63.404288
1572913276.9358, 1, 0, 0.43889, -0.525635, -0.447632, -0.575073, 1.000015, 0.048829, 0.033692, -75.965515, -72.974746, 63.852903
1572913276.9513, 2, 0, 0.439155, -0.525696, -0.447693, -0.574768, 0.988785, 0.06006, 0.041993, -75.666438, -72.077516, 63.404288
1572913276.9668, 3, 0, 0.439293, -0.525818, -0.447571, -0.574646, 1.000015, 0.048829, 0.033692, -75.965515, -72.974746, 63.852903
1572913276.9823, 4, 0, 0.439368, -0.52594, -0.44751, -0.574524, 1.000504, 0.058106, 0.041505, -74.918746, -72.825208, 64.15198
1572913276.998, 5, 0, 0.439357, -0.526001, -0.447449, -0.574524, 1.00148, 0.040528, 0.049805, -76.563668, -74.619669, 63.404288
1572913277.0137, 6, 0, 0.439437, -0.526001, -0.447449, -0.574463, 1.000504, 0.058106, 0.041505, -76.264591, -74.47013, 64.301518
1572913277.0294, 7, 0, 0.439357, -0.526001, -0.447449, -0.574524, 1.00148, 0.040528, 0.049805, -76.563668, -74.619669, 63.404288
1572913277.0451, 8, 0, 0.439346, -0.526062, -0.447388, -0.574524, 0.991226, 0.056641, 0.037598, -76.264591, -72.974746, 63.852903
1572913277.0606, 9, 0, 0.439346, -0.526062, -0.447388, -0.574524, 0.988296, 0.049317, 0.040528, -75.965515, -72.974746, 62.806134
1572913277.0761, 10, 0, 0.439295, -0.526001, -0.44751, -0.574524, 0.991226, 0.056641, 0.037598, -75.516899, -72.974746, 63.852903
1572913277.0917, 11, 0, 0.439448, -0.52594, -0.44751, -0.574463, 0.988296, 0.049317, 0.040528, -77.161822, -73.722438, 63.105211
1572913277.1072, 12, 0, 0.439528, -0.52594, -0.44751, -0.574402, 0.992691, 0.050294, 0.032227, -76.115053, -73.124285, 62.507057
1572913277.1227, 13, 0, 0.439472, -0.526001, -0.447571, -0.574341, 0.995621, 0.047852, 0.027832, -76.713207, -72.974746, 63.852903
1572913277.1385, 14, 0, 0.439621, -0.526062, -0.44751, -0.574219, 0.992691, 0.050294, 0.032227, -75.666438, -74.320592, 63.404288
1572913277.1542, 15, 0, 0.439645, -0.526123, -0.447571, -0.574097, 0.995621, 0.047852, 0.027832, -74.769207, -72.974746, 63.553826
1572913277.1699, 16, 0, 0.439521, -0.526123, -0.447693, -0.574097, 0.979507, 0.043458, 0.049805, -76.713207, -73.423362, 63.852903
1572913277.1856, 17, 0, 0.439621, -0.526062, -0.44751, -0.574219, 0.992691, 0.050294, 0.032227, -75.965515, -73.423362, 63.105211
1572913277.2013, 18, 0, 0.439545, -0.526184, -0.447754, -0.573975, 0.972671, 0.041993, 0.041993, -74.320592, -74.47013, 63.553826
1572913277.2169, 19, 0, 0.439687, -0.526184, -0.447693, -0.573914, 0.993668, 0.050294, 0.035645, -76.563668, -73.871977, 62.507057
1572913277.2324, 20, 0, 0.439631, -0.526245, -0.447754, -0.573853, 0.997086, 0.048829, 0.038087, -74.918746, -73.5729, 61.759365
1572913277.2479, 21, 0, 0.439711, -0.526245, -0.447754, -0.573792, 0.992203, 0.041505, 0.041993, -76.264591, -72.974746, 64.301518
1572913277.2634, 22, 0, 0.439718, -0.526306, -0.447754, -0.57373, 0.997086, 0.048829, 0.038087, -74.918746, -73.5729, 61.759365
1572913277.2789, 23, 0, 0.439645, -0.526367, -0.447754, -0.57373, 0.992203, 0.041505, 0.041993, -75.367361, -73.5729, 61.759365
1572913277.2946, 24, 0, 0.439582, -0.526367, -0.447815, -0.57373, 0.991714, 0.050294, 0.035645, -75.516899, -73.722438, 63.105211
1572913277.3103, 25, 0, 0.439496, -0.526306, -0.447815, -0.573853, 0.984878, 0.055665, 0.039063, -76.563668, -73.871977, 63.703365
1572913277.3259, 26, 0, 0.439416, -0.526306, -0.447815, -0.573914, 0.991714, 0.050294, 0.035645, -75.516899, -73.722438, 63.105211
1572913277.3416, 27, 0, 0.439399, -0.526306, -0.447754, -0.573975, 0.984878, 0.055665, 0.039063, -76.563668, -73.871977, 63.703365
1572913277.3573, 28, 0, 0.439399, -0.526306, -0.447754, -0.573975, 0.998062, 0.05713, 0.04004, -74.769207, -72.974746, 63.852903
1572913277.3728, 29, 0, 0.439541, -0.526306, -0.447693, -0.573914, 0.988296, 0.059571, 0.029297, -75.965515, -72.675669, 62.806134
1572913277.3883, 30, 0, 0.439621, -0.526306, -0.447693, -0.573853, 0.998062, 0.05713, 0.04004, -74.769207, -72.974746, 63.852903
1572913277.404, 31, 0, 0.439672, -0.526367, -0.447571, -0.573853, 0.988296, 0.059571, 0.029297, -75.965515, -72.675669, 62.806134
1572913277.4195, 32, 0, 0.439745, -0.526306, -0.447571, -0.573853, 0.988296, 0.042481, 0.036622, -73.423362, -74.47013, 63.852903
1572913277.435, 33, 0, 0.439621, -0.526306, -0.447693, -0.573853, 0.998062, 0.05713, 0.04004, -74.320592, -72.974746, 63.105211
1572913277.4505, 34, 0, 0.439751, -0.526367, -0.447571, -0.573792, 0.996109, 0.047852, 0.046387, -75.666438, -74.320592, 64.451057
1572913277.4662, 35, 0, 0.439634, -0.526428, -0.447693, -0.57373, 0.98146, 0.043946, 0.045411, -74.320592, -72.974746, 63.105211
1572913277.482, 36, 0, 0.439627, -0.526367, -0.447693, -0.573792, 0.992203, 0.053223, 0.031739, -75.666438, -74.320592, 62.955673
1572913277.4976, 37, 0, 0.439561, -0.526489, -0.447693, -0.57373, 0.995132, 0.038575, 0.044434, -73.722438, -75.068284, 63.404288
1572913277.5133, 38, 0, 0.439492, -0.526428, -0.447754, -0.573792, 0.992203, 0.053223, 0.031739, -75.965515, -74.171054, 62.357519
1572913277.5288, 39, 0, 0.43935, -0.526428, -0.447815, -0.573853, 0.995132, 0.038575, 0.044434, -75.965515, -73.722438, 64.600595
1572913277.5444, 40, 0, 0.439332, -0.526428, -0.447754, -0.573914, 0.980972, 0.049317, 0.028809, -75.367361, -72.376593, 62.507057
1572913277.5599, 41, 0, 0.439253, -0.526428, -0.447754, -0.573975, 1.000992, 0.047852, 0.038087, -75.965515, -73.423362, 62.806134
1572913277.5755, 42, 0, 0.439162, -0.526489, -0.447693, -0.574036, 0.980972, 0.049317, 0.028809, -76.264591, -73.722438, 63.553826
1572913277.5912, 43, 0, 0.439133, -0.52655, -0.447571, -0.574097, 1.000992, 0.047852, 0.038087, -76.862745, -73.871977, 64.451057
1572913277.6069, 44, 0, 0.439025, -0.526611, -0.447449, -0.574219, 0.992203, 0.044434, 0.043946, -75.666438, -73.871977, 65.198749
1572913277.6226, 45, 0, 0.438941, -0.526733, -0.447388, -0.574219, 0.992691, 0.044923, 0.042969, -74.769207, -72.974746, 63.553826
1572913277.6383, 46, 0, 0.439003, -0.526733, -0.447327, -0.574219, 0.992203, 0.044434, 0.043946, -75.666438, -73.871977, 65.198749
1572913277.654, 47, 0, 0.438912, -0.526794, -0.447266, -0.57428, 0.992691, 0.044923, 0.042969, -75.965515, -72.227054, 63.852903
1572913277.6697, 48, 0, 0.438941, -0.526733, -0.447388, -0.574219, 1.000504, 0.040528, 0.036133, -74.320592, -74.171054, 64.301518
1572913277.6854, 49, 0, 0.438888, -0.526733, -0.447205, -0.574402, 0.992691, 0.044923, 0.042969, -75.965515, -72.227054, 63.852903
1572913277.7009, 50, 0, 0.438943, -0.526672, -0.447144, -0.574463, 1.000504, 0.040528, 0.036133, -74.320592, -74.171054, 64.301518
1572913277.7164, 51, 0, 0.438857, -0.526611, -0.447144, -0.574585, 0.989761, 0.047364, 0.033692, -75.666438, -73.124285, 63.703365
1572913277.7319, 52, 0, 0.438672, -0.52655, -0.447083, -0.574829, 0.98439, 0.044923, 0.044923, -76.862745, -73.124285, 63.703365
1572913277.7474, 53, 0, 0.438648, -0.526489, -0.447021, -0.574951, 0.989761, 0.047364, 0.033692, -75.666438, -73.124285, 63.703365
1572913277.7631, 54, 0, 0.438477, -0.52655, -0.44696, -0.575073, 0.98439, 0.044923, 0.044923, -76.862745, -73.124285, 63.703365
1572913277.7789, 55, 0, 0.438386, -0.526611, -0.446899, -0.575134, 1.000015, 0.048829, 0.045899, -75.367361, -73.124285, 62.507057
1572913277.7946, 56, 0, 0.438368, -0.526611, -0.446838, -0.575195, 0.98439, 0.070802, 0.049317, -75.666438, -73.5729, 63.404288
1572913277.8101, 57, 0, 0.438332, -0.526611, -0.446716, -0.575317, 1.000015, 0.048829, 0.045899, -75.367361, -73.124285, 62.507057
1572913277.8256, 58, 0, 0.438394, -0.526611, -0.446655, -0.575317, 0.98439, 0.070802, 0.049317, -75.666438, -73.5729, 63.404288
1572913277.8411, 59, 0, 0.438314, -0.526611, -0.446655, -0.575378, 0.988785, 0.061524, 0.048829, -75.666438, -73.124285, 63.703365
1572913277.8566, 60, 0, 0.438376, -0.526611, -0.446594, -0.575378, 1.00734, 0.029297, 0.035645, -74.171054, -73.124285, 63.703365
1572913277.8721, 61, 0, 0.438365, -0.526672, -0.446533, -0.575378, 0.988785, 0.061524, 0.048829, -74.918746, -72.077516, 64.15198
1572913277.8879, 62, 0, 0.438445, -0.526672, -0.446533, -0.575317, 1.00734, 0.029297, 0.035645, -74.769207, -73.423362, 62.806134
1572913277.9036, 63, 0, 0.438383, -0.526672, -0.446594, -0.575317, 0.985367, 0.045411, 0.03711, -76.862745, -72.825208, 61.759365
1572913277.9193, 0, 0, 0.438365, -0.526672, -0.446533, -0.575378, 0.988785, 0.061524, 0.048829, -75.516899, -73.722438, 63.852903
1572913277.935, 1, 0, 0.438383, -0.526672, -0.446594, -0.575317, 0.996109, 0.047852, 0.049317, -75.068284, -73.722438, 64.301518
1572913277.9507, 2, 0, 0.43831, -0.526733, -0.446594, -0.575317, 0.977554, 0.049317, 0.04004, -75.516899, -73.722438, 63.852903
1572913277.9663, 3, 0, 0.43839, -0.526733, -0.446594, -0.575256, 0.993179, 0.044923, 0.040528, -74.320592, -72.974746, 63.553826
1572913277.9818, 4, 0, 0.43839, -0.526733, -0.446594, -0.575256, 0.98439, 0.050782, 0.040528, -74.918746, -74.320592, 63.703365
1572913277.9973, 5, 0, 0.438339, -0.526672, -0.446716, -0.575256, 0.993179, 0.044923, 0.040528, -74.320592, -72.974746, 63.553826
1572913278.0128, 6, 0, 0.438127, -0.526611, -0.446838, -0.575378, 0.98439, 0.050782, 0.040528, -74.918746, -74.320592, 63.703365
1572913278.0285, 7, 0, 0.438165, -0.52655, -0.446716, -0.5755, 0.981949, 0.059083, 0.041505, -75.516899, -73.423362, 63.852903
1572913278.0442, 8, 0, 0.438067, -0.52655, -0.446655, -0.575623, 1.000504, 0.052735, 0.050782, -76.862745, -72.376593, 64.451057
1572913278.0599, 9, 0, 0.438118, -0.526611, -0.446533, -0.575623, 0.981949, 0.059083, 0.041505, -75.516899, -73.423362, 63.852903
1572913278.0756, 10, 0, 0.438107, -0.526672, -0.446472, -0.575623, 1.000504, 0.052735, 0.050782, -76.862745, -72.376593, 64.451057
